order_id,customer_id,product_id,quantity,amount,order_date,status
35802,861,102,9,35.24,2024-11-09,refunded
34416,505,138,3,1461.38,2024-10-19,cancelled
35815,752,40,10,1818.78,2026-03-31,refunded
27264,731,3,5,1330.04,2024-04-11,paid
37620,779,130,2,282.05,2024-07-29,refunded
43932,1,23,1,573.01,2026-02-27,cancelled
45864,241,102,4,118.68,2024-09-24,pending
46016,38,127,1,1306.45,2024-12-03,pending
10747,146,151,7,618.52,2024-05-19,pending
13007,248,44,10,195.85,2024-05-26,paid
43484,662,32,8,1021.53,2024-10-19,pending
15133,70,174,10,1978.34,2024-08-07,cancelled
47755,936,146,6,1467.36,2025-12-08,cancelled
25057,917,161,8,,2025-06-30,refunded
34194,235,113,7,1281.64,2024-12-19,paid
30803,618,169,9,1867.78,2025-08-18,paid
8920,777,152,7,1938.23,2026-03-26,cancelled
13784,960,68,8,1856.34,2024-08-19,pending
34096,5,47,6,1774.68,2024-06-06,paid
28862,463,122,7,396.47,2024-12-12,cancelled
25949,802,2,10,1916.49,2025-12-25,refunded
37297,832,126,7,497.44,2025-03-08,cancelled
3237,988,139,4,1532.26,2025-02-16,paid
33852,724,114,8,1940.72,not-a-date,paid
36651,222,188,7,30.89,2024-11-23,paid
13217,827,4,5,1821.08,2024-04-21,cancelled
36577,783,10,5,271.73,2025-10-17,refunded
33968,105,121,3,1738.76,2025-01-31,paid
45849,701,9,4,1917.38,2026-02-22,refunded
26530,551,62,3,1602.84,2026-02-08,pending
26346,273,102,6,571.8,2024-06-01,cancelled
8235,983,76,5,87.54,2025-04-14,pending
21794,775,162,2,1284.59,2025-06-14,refunded
9776,403,8,5,917.59,2024-04-25,refunded
35343,589,87,7,424.79,2025-12-09,paid
2693,888,29,9,23.63,2025-01-22,cancelled
38128,50,47,6,1720.2,2024-10-09,cancelled
28406,,107,6,488.96,2025-11-23,cancelled
24776,19,31,8,1198.7,2025-01-26,pending
36690,20,142,5,646.13,2024-08-30,refunded
41366,841,178,3,435.91,2024-05-31,refunded
17542,57,144,5,1823.62,2025-01-25,pending
48661,,148,7,1546.46,2024-12-09,pending
29442,345,87,2,479.09,2025-10-04,paid
33214,551,11,10,1926.28,2024-11-10,paid
16609,697,57,5,1412.26,2024-09-29,cancelled
13713,663,91,6,177.62,2025-09-29,refunded
894,573,27,3,860.4,2025-12-14,cancelled
13048,481,104,3,1826.26,2024-04-10,refunded
34149,535,160,8,642.67,2024-12-05,cancelled
26121,432,54,7,1253.15,2024-05-07,paid
17442,525,182,6,584.3,2025-01-23,pending
6594,483,86,2,927.1,2026-03-13,refunded
9211,827,25,2,1018.59,2025-10-31,refunded
26242,440,191,7,73.52,2026-02-25,refunded
22294,970,180,10,396.07,2024-09-15,paid
9831,582,104,1,1942.76,2025-07-06,pending
6078,151,120,8,781.73,2024-07-21,paid
9722,,177,10,125.81,2025-01-01,cancelled
20280,33,103,4,740.29,2025-10-08,refunded
13175,832,199,9,1863.23,2025-12-15,paid
39007,476,126,5,1360.56,2024-04-30,refunded
2903,142,160,1,688.86,2025-01-11,refunded
26102,305,115,10,1871.2,2024-11-10,cancelled
39795,38,145,1,488.24,2025-08-08,cancelled
12510,749,24,6,373.81,2024-07-11,cancelled
9430,714,29,2,1729.2,2024-05-09,cancelled
14090,110,115,4,1304.24,2025-12-16,pending
10595,751,137,10,1723.34,2024-07-26,refunded
26425,801,39,8,1638.02,2024-10-27,cancelled
5775,140,113,10,1607.47,2025-07-12,refunded
23541,59,105,4,1050.28,2026-04-05,paid
9873,488,50,4,1285.54,2024-04-09,paid
39541,479,8,2,1000.91,2025-01-06,paid
31343,73,92,8,1775.36,2025-12-01,refunded
17419,268,153,5,779.63,2024-07-13,refunded
826,694,53,10,473.34,2024-08-30,refunded
38516,631,3,7,612.71,2025-11-18,pending
30584,105,11,8,1651.34,2026-02-08,cancelled
9894,379,96,2,223.17,2024-11-09,paid
16786,996,118,5,358.85,2024-10-30,cancelled
22292,216,176,7,1470.75,2024-13-01,paid
45320,532,179,4,1051.81,2025-03-03,cancelled
22856,305,56,1,1599.22,2025-07-17,cancelled
44477,973,189,6,264.07,2025-09-26,refunded
36388,414,172,3,774.63,2024-11-19,cancelled
22075,211,24,2,207.56,2025-09-24,cancelled
7600,381,75,7,1579.69,2024-07-12,cancelled
44804,531,103,3,506.05,2025-03-23,pending
34906,695,116,8,1283.6,2024-07-18,cancelled
45311,281,163,4,1539.51,2024-13-01,refunded
42098,785,9,4,200.15,2025-12-21,paid
46364,423,69,3,228.72,2025-05-31,pending
11202,620,45,10,95.09,2025-08-23,paid
42250,674,72,2,939.68,2024-12-13,refunded
43504,522,60,9,1820.47,2026-03-01,refunded
20450,503,72,10,198.64,2025-02-10,paid
20476,871,75,4,1486.14,2024-07-16,refunded
1709,857,66,2,1565.99,2025-08-31,pending
28671,931,159,10,263.08,2025-05-10,paid
36150,109,187,9,1341.91,2025-12-13,refunded
7397,368,50,9,126.2,2025-10-06,pending
27046,670,53,2,499.25,2025-10-10,pending
8848,619,177,8,1146.96,2025-01-26,cancelled
143,363,187,10,1811.63,2026-03-18,paid
11309,770,125,1,1582.62,2024-12-31,pending
47502,550,114,7,463.59,2025-10-22,paid
49288,733,147,10,1181.92,2024-10-12,cancelled
3627,771,6,3,1224.31,15/03/2024,cancelled
30985,390,77,7,1222.58,15/03/2024,pending
26183,19,152,10,1114.75,2024-07-27,cancelled
14834,872,150,2,434.14,15/03/2024,pending
4299,801,109,2,604.91,2025-11-17,refunded
16033,754,21,10,1513.69,2024-06-15,paid
40931,148,64,10,1816.5,2026-02-22,
23976,835,150,2,1301.45,2024-11-16,pending
5331,674,109,6,1752.09,2024-04-30,refunded
40959,577,94,9,403.77,2024-04-26,refunded
37997,747,26,4,1343.25,2024-09-15,refunded
17085,752,105,4,1964.91,2026-02-08,pending
40946,348,64,8,1279.19,2025-04-15,cancelled
29890,637,163,1,1244.03,2024-11-23,refunded
9915,928,35,4,1213.49,2025-09-13,cancelled
10697,190,180,6,349.2,2024-06-09,refunded
15633,846,14,3,1010.29,2024-07-09,cancelled
39503,635,165,6,404.73,2024-04-26,cancelled
6174,414,183,2,736.71,2024-05-21,paid
19598,147,110,7,1859.38,2024-04-20,paid
26467,798,123,1,1608.38,2025-12-22,paid
7034,165,58,2,1495.24,2024-10-12,cancelled
4577,851,20,10,1091.09,2025-05-02,paid
34506,912,144,8,1207.96,2025-01-17,paid
12466,303,146,9,1859.1,2024-08-15,cancelled
14541,917,123,5,217.67,2024-07-27,cancelled
10572,34,139,7,1510.69,2024-08-07,paid
3510,359,191,7,1970.17,2024-12-03,paid
11574,3,92,6,1349.4,2025-04-14,cancelled
3035,32,112,5,1208.32,2025-05-29,paid
12766,292,168,8,1944.47,2024-04-13,pending
29899,858,11,2,715.81,2024-07-11,cancelled
7472,839,174,10,846.17,2026-02-21,paid
31200,719,7,2,753.89,2026-02-11,pending
47113,749,185,10,1745.8,2026-02-02,pending
36432,153,84,5,1246.78,2025-03-20,refunded
11238,251,34,8,1002.41,2025-04-25,pending
40614,535,68,3,1065.79,2024-07-05,pending
11340,493,172,9,1270.31,2026-03-10,pending
2527,604,46,9,706.55,2025-08-18,cancelled
35693,916,127,8,1391.79,2026-03-08,cancelled
794,573,63,10,1308.21,2025-10-04,cancelled
41336,357,113,6,1289.42,2025-06-24,refunded
21111,298,198,8,699.46,2026-04-04,pending
32804,943,133,4,,2024-10-31,refunded
11573,235,46,8,1838.4,2025-07-27,paid
33445,15,87,2,31.59,2025-10-14,pending
906,967,31,6,881.55,2025-05-18,paid
31419,532,161,10,134.53,2024-08-06,refunded
48651,738,19,8,426.79,2025-02-15,pending
20121,835,52,9,1497.66,2025-06-01,paid
45149,847,128,3,1670.47,2024-09-12,paid
20159,58,178,1,539.24,2025-02-04,cancelled
37520,199,162,2,1997.61,2026-03-01,pending
22522,316,195,4,1498.07,2024-06-08,pending
38720,639,191,9,255.88,2024-08-12,cancelled
10423,6,102,4,451.51,2024-07-24,pending
26332,114,187,2,1312.35,2024-04-12,cancelled
12225,715,166,10,450.25,2026-03-30,pending
43510,264,34,3,1650.82,2025-12-03,refunded
47779,249,41,3,663.5,2026-03-16,refunded
19964,649,4,4,1532.39,2024-10-05,cancelled
25232,957,169,10,1851.15,2025-09-28,refunded
12859,519,81,4,48.14,2026-02-03,paid
28688,468,183,4,1405.0,2025-05-17,cancelled
13369,451,1,6,627.87,2025-02-27,cancelled
27864,999,91,5,1668.04,2024-08-12,cancelled
41952,449,149,8,694.2,2025-08-18,refunded
4942,762,4,10,155.28,2024-11-15,pending
11697,636,74,3,1208.57,2026-03-15,cancelled
33686,764,140,4,515.87,2024-08-30,pending
7448,330,56,10,668.35,2024-07-17,refunded
44493,816,154,2,1445.56,2024-10-24,pending
25453,917,26,4,1311.99,2024-10-26,cancelled
33937,892,196,7,144.79,2026-01-30,pending
17637,25,75,1,102.62,2024-11-16,refunded
14271,631,94,8,841.39,2025-03-03,
33907,791,195,2,1673.75,2025-02-18,refunded
24667,660,179,2,1944.63,2026-01-16,pending
2586,520,93,9,1655.04,2024-10-01,pending
31935,890,21,7,1780.63,2025-05-19,paid
31387,985,97,2,155.03,2025-09-27,cancelled
48134,103,88,6,1331.48,2024-05-03,pending
38426,745,11,9,1070.03,2024-08-10,refunded
42401,449,88,5,447.25,2024-12-26,cancelled
25930,429,181,4,795.89,2025-04-28,refunded
27503,210,36,8,1357.17,2025-09-12,paid
35700,667,103,9,896.17,2025-06-27,refunded
16172,467,69,5,299.77,2024-05-02,cancelled
20364,317,77,7,1333.79,2024-05-24,cancelled
41743,891,50,8,596.46,2024-08-07,paid
44069,41,183,7,1487.36,2024-06-23,cancelled
1667,379,24,10,229.14,2024-07-10,refunded
21769,810,20,4,80.62,2024-09-04,cancelled
28893,261,61,7,1421.79,2024-06-05,pending
34081,300,98,5,1793.61,2025-07-25,refunded
24193,612,167,3,284.36,2025-01-02,cancelled
25720,590,140,10,591.15,2024-11-23,refunded
47267,233,14,9,1359.56,2026-01-13,pending
25636,456,122,8,597.9,2026-04-07,pending
15293,827,74,9,1590.02,2025-02-05,cancelled
12410,768,16,1,640.08,2024-07-27,paid
29667,877,150,1,54.38,2025-09-14,cancelled
34964,515,110,2,731.4,2024-10-27,refunded
35444,595,69,8,662.8,2024-08-24,pending
8466,450,50,3,1448.15,2025-05-22,refunded
40140,414,119,4,367.11,2024-05-26,
15196,203,132,4,397.61,2024-05-20,refunded
41658,693,124,6,1774.67,2025-03-11,pending
26494,741,48,7,1726.02,2025-09-02,paid
33436,170,40,6,1981.68,2025-04-17,pending
11758,308,70,8,455.97,2024-07-18,refunded
44084,31,129,8,1320.82,2024-09-08,refunded
25966,580,136,3,315.51,2025-05-23,paid
18246,484,176,10,777.63,2024-10-07,paid
36277,635,118,7,1465.4,2024-09-16,cancelled
20272,468,150,2,219.31,2024-07-13,paid
28563,747,5,9,1866.74,2024-12-16,refunded
17150,668,134,7,957.34,2025-04-29,cancelled
6498,102,141,10,,2026-02-13,paid
19759,187,70,3,92.64,2024-04-19,paid
41933,552,166,10,1000.47,2025-02-23,refunded
9169,288,102,5,30.59,2024-07-07,cancelled
14023,123,187,10,334.44,2025-02-28,refunded
38528,576,41,8,389.48,2024-10-12,pending
49843,226,49,2,1506.59,2024-04-12,cancelled
28516,366,161,8,629.29,2025-02-02,cancelled
44437,202,145,8,1652.97,2025-09-11,pending
44662,198,32,7,1442.41,2026-02-22,pending
9102,424,87,9,1228.11,not-a-date,pending
33229,986,75,1,251.03,2025-06-02,paid
16256,345,136,10,1672.54,2025-12-15,refunded
48456,886,143,7,1374.32,2026-03-05,cancelled
46549,694,110,2,333.73,2024-08-09,paid
23838,197,53,7,1545.56,2025-05-21,
38026,219,181,10,1053.22,2024-07-30,paid
23571,95,184,5,1299.46,2026-03-29,refunded
1042,97,29,9,839.42,2026-03-27,cancelled
8392,528,128,7,966.69,2025-10-28,cancelled
35229,286,1,3,745.25,2025-10-20,paid
33197,427,132,7,1679.16,2024-05-08,pending
11096,273,17,3,1789.85,2026-04-08,refunded
21098,428,128,4,977.6,2025-08-18,paid
42314,23,73,7,1631.68,2024-05-21,refunded
19818,562,128,2,1262.54,2025-09-02,pending
22354,435,10,6,532.04,2024-06-29,cancelled
5272,1000,23,1,1757.87,2025-06-25,refunded
5933,917,131,4,1607.34,2025-10-20,refunded
16510,991,25,9,1312.84,2024-07-18,cancelled
40728,24,16,10,1625.83,2025-02-14,cancelled
41645,439,67,1,823.65,2024-07-05,refunded
47400,640,137,9,,2025-04-02,cancelled
15701,205,20,5,1166.96,2026-02-01,paid
5877,66,132,5,,2026-01-14,cancelled
24669,627,148,1,1294.3,2025-09-11,refunded
27212,102,65,4,672.91,2025-07-02,pending
38549,980,50,5,1114.43,2024-05-15,cancelled
28798,838,7,7,195.42,2024-10-28,cancelled
29453,685,161,2,1712.84,2026-01-10,paid
26207,287,172,4,1268.66,2024-08-30,refunded
34814,546,57,1,510.83,2025-08-06,pending
35058,989,82,7,1625.67,2024-10-02,pending
36923,982,67,5,1172.04,2025-09-23,paid
18243,355,24,6,1756.58,2024-13-01,paid
28641,301,51,4,489.03,2026-02-22,paid
24206,27,33,5,891.21,2026-01-09,paid
22189,346,100,1,423.25,2025-12-01,paid
16989,187,127,3,1159.78,2024-05-10,paid
35202,240,50,2,766.67,2026-01-24,refunded
395,876,94,10,139.68,2025-03-12,pending
21010,999,80,2,1511.3,2026-01-07,pending
42500,713,95,4,293.44,2025-02-01,pending
27528,365,163,5,1402.73,2025-10-24,pending
45435,456,22,8,1777.72,2024-12-30,pending
21446,797,92,2,1075.67,2026-01-09,refunded
20255,401,25,9,954.73,2025-07-13,refunded
10076,798,50,6,1630.9,2024-09-14,pending
14902,841,146,1,1876.32,2024-04-27,refunded
27981,732,7,7,1475.44,2025-02-27,cancelled
43230,307,194,3,1645.82,2025-12-31,refunded
5702,553,163,10,651.48,2024-09-30,pending
127,24,171,6,277.31,2024-10-04,cancelled
20908,901,48,1,1218.54,2024-12-21,pending
13902,638,6,4,35.87,2024-11-28,paid
17199,717,52,2,124.96,2026-02-21,pending
11887,936,190,4,1023.21,2026-01-23,cancelled
18306,74,54,6,527.78,2026-01-29,cancelled
45004,236,118,10,1724.06,2026-04-05,refunded
15554,377,152,4,1401.32,2024-12-28,paid
23751,235,186,8,523.09,2025-12-20,paid
36209,865,99,1,1816.48,2025-08-06,refunded
18981,842,41,2,1315.24,2025-04-02,refunded
24052,864,113,4,298.96,2024-08-10,cancelled
29520,312,53,6,924.53,2025-10-30,cancelled
42320,516,82,10,311.77,2025-10-31,refunded
17650,214,113,9,1460.89,2025-12-18,pending
17131,319,165,9,16.78,2024-11-07,
44699,440,93,10,1817.13,2026-04-02,pending
39713,654,157,1,1655.27,2024-11-04,paid
10754,70,27,6,1535.94,2026-03-21,paid
38489,943,123,2,1462.21,2025-05-20,cancelled
5293,436,85,8,47.47,2024-05-24,paid
15179,691,55,8,736.64,2025-02-14,pending
39846,232,137,6,1571.58,2025-07-25,refunded
11621,216,117,3,181.04,2025-02-16,paid
8944,184,143,2,692.05,2024-08-08,cancelled
11527,219,187,4,469.7,2025-11-15,
2966,683,198,1,1766.0,2026-04-08,cancelled
40547,82,162,4,1945.36,2025-10-05,refunded
23222,505,40,9,1217.16,2024-10-27,cancelled
39992,120,200,6,1213.7,2024-05-16,pending
12365,29,57,6,1574.07,2025-05-16,cancelled
49225,977,127,4,1626.62,2024-10-28,cancelled
13515,735,169,4,172.76,2026-03-02,pending
34826,740,55,9,1010.96,2026-01-03,paid
8609,853,48,5,1205.53,2025-02-23,cancelled
33878,593,44,7,1112.48,2026-01-12,pending
16808,579,81,10,1386.38,2026-02-21,cancelled
29051,325,69,4,210.31,2024-10-20,refunded
42459,449,170,10,1718.86,2025-11-21,cancelled
32688,289,110,8,1913.88,2024-05-09,refunded
25294,666,72,8,194.17,2025-12-08,cancelled
38245,7,49,2,252.5,2025-09-02,refunded
23718,876,129,7,634.35,2025-07-12,cancelled
21526,697,43,3,1089.37,2024-10-05,cancelled
39769,945,146,10,510.36,2024-07-01,pending
37993,80,49,8,1068.51,2024-09-15,refunded
19013,199,52,6,1294.78,2025-11-16,refunded
43024,640,100,7,595.65,2024-11-26,pending
17467,730,127,3,802.09,2024-06-16,refunded
4941,68,54,7,1556.25,2024-05-19,pending
12153,,75,5,1248.93,2026-01-17,cancelled
28275,479,65,3,1343.79,2024-11-01,cancelled
41513,691,148,2,932.47,2024-12-04,paid
37253,807,10,1,1590.92,2024-11-23,paid
36347,120,155,4,1569.77,2024-08-27,
39138,697,172,3,878.53,2025-07-19,refunded
7623,39,185,4,949.72,2024-05-14,paid
17165,21,61,10,593.04,2024-04-13,refunded
17959,955,38,1,422.59,2024-12-10,refunded
5693,305,113,5,1547.86,2026-01-20,paid
32905,471,90,10,841.56,2024-07-04,refunded
24997,404,111,2,342.83,2024-08-06,refunded
33133,144,106,3,1512.92,2026-03-20,refunded
28050,131,184,6,1793.61,2025-02-16,pending
4894,621,85,1,125.94,2024-07-08,pending
20454,600,18,4,1334.57,2025-07-31,paid
10293,892,70,2,782.87,2025-10-11,cancelled
2435,552,171,2,1175.14,2025-05-22,refunded
5434,371,171,10,1597.29,2024-10-31,cancelled
34841,753,60,5,1375.0,2025-12-14,pending
35362,789,69,9,1380.92,2026-03-31,pending
40472,693,131,7,125.24,2025-01-04,refunded
34889,25,54,3,9.33,2025-03-08,pending
33616,778,39,6,39.77,2024-09-03,cancelled
3148,73,72,8,1628.47,2024-12-28,pending
35843,125,54,5,905.1,2025-05-30,cancelled
30091,691,130,1,1894.89,2026-03-01,refunded
25333,389,180,8,845.19,2024-09-05,refunded
16425,41,92,6,1419.35,2026-03-21,pending
6958,376,38,7,1340.73,2025-07-29,cancelled
19293,478,26,1,929.74,2025-12-26,refunded
315,88,12,5,1299.06,2024-05-19,refunded
14443,484,9,10,1736.86,2024-08-19,paid
48016,232,10,9,1491.13,2024-08-29,pending
44947,96,58,1,1623.95,2024-08-16,cancelled
31298,216,115,1,1330.18,2026-03-15,pending
18749,685,186,2,1433.91,2025-04-08,cancelled
36556,64,84,6,969.89,2025-11-25,pending
29298,880,101,6,1423.22,2026-04-01,pending
17243,138,83,1,1335.64,2026-04-08,pending
45309,851,37,4,1058.84,2024-06-04,refunded
36858,264,21,3,1919.48,2024-05-16,refunded
4857,201,185,3,1622.4,2026-01-21,cancelled
29304,306,13,1,1586.4,2025-04-26,cancelled
49310,978,139,8,1527.35,2024-05-12,pending
23201,763,198,4,1733.29,2024-07-12,cancelled
25201,14,35,9,338.13,2024-04-10,refunded
19821,536,61,10,607.09,2026-02-08,cancelled
12,994,79,1,366.05,2026-01-23,refunded
12804,725,153,5,860.94,2024-06-01,cancelled
24033,923,192,7,397.95,2024-10-28,paid
33580,698,35,8,1686.57,2025-01-24,pending
44386,688,14,2,1878.38,2024-04-09,cancelled
47887,642,144,2,1806.25,2024-05-01,refunded
8297,537,26,3,887.51,2025-01-27,pending
27405,98,107,10,1701.57,2025-10-29,cancelled
4738,781,178,8,18.46,2025-03-16,refunded
45832,774,87,3,1345.91,2025-03-20,refunded
35586,44,193,8,106.58,2024-12-23,cancelled
29069,998,108,5,915.14,2024-09-03,refunded
5105,278,186,4,,2024-08-26,refunded
2249,283,4,10,239.05,2025-07-16,pending
11423,673,119,5,1333.11,2026-03-15,cancelled
22679,466,69,3,1907.75,2025-02-05,cancelled
10847,628,139,3,1061.49,2026-01-08,refunded
24551,649,73,3,1282.27,2025-01-13,refunded
33164,469,6,6,1156.52,2026-03-20,pending
1652,551,139,7,1015.52,2025-06-04,refunded
32651,943,45,6,298.89,2024-04-18,pending
21299,586,38,10,1129.74,2024-12-12,refunded
29216,608,130,4,1985.42,2026-02-01,cancelled
40033,800,64,2,395.76,2025-03-08,cancelled
37070,358,20,1,1628.1,2024-09-20,paid
46595,907,108,1,1796.31,2024-09-26,cancelled
24317,963,35,3,1098.71,2025-04-22,refunded
2047,857,33,9,1348.43,2025-01-10,pending
3670,485,174,2,485.29,2024-08-11,pending
338,1000,83,6,48.69,2024-09-08,pending
25611,579,54,7,818.96,2024-04-27,paid
2187,218,167,9,1505.92,2024-06-04,cancelled
11209,798,12,5,455.76,2025-08-21,paid
33061,4,173,10,1148.46,2024-08-03,paid
43837,452,56,2,1841.59,2025-08-09,pending
12751,497,39,6,213.77,2024-12-24,cancelled
30722,655,131,9,393.03,2024-05-26,cancelled
12096,229,34,2,1194.93,2024-12-28,paid
1057,424,122,5,1519.35,2024-11-04,paid
12113,229,145,2,739.08,2025-07-16,pending
9289,98,12,7,1723.34,2025-05-10,refunded
18790,58,100,8,1099.13,2026-01-19,refunded
48091,777,32,2,1449.23,2026-02-01,paid
10913,330,191,6,1359.19,2025-04-05,refunded
6544,160,198,6,918.77,2024-09-27,pending
2635,237,106,8,313.2,2025-09-03,refunded
18659,,150,3,1148.5,2024-08-13,pending
15319,6,1,10,1998.88,2026-02-15,pending
12290,938,31,7,890.41,2025-02-13,cancelled
48808,954,84,10,220.06,2026-03-09,cancelled
2939,467,138,5,1054.31,2024-04-11,paid
25612,444,5,1,176.4,2024-11-28,pending
1107,465,130,9,154.93,2025-05-18,paid
22688,802,177,2,1499.58,2024-12-28,cancelled
23341,9,77,2,1174.41,2025-04-10,paid
1995,948,55,5,1074.56,2026-02-09,paid
17008,360,182,5,143.59,2024-05-28,cancelled
16236,346,171,2,1435.39,2024-10-12,cancelled
37356,418,100,10,1991.01,2025-02-20,pending
46401,512,51,9,973.16,2025-06-10,paid
17448,45,147,7,780.21,2026-01-13,cancelled
39882,644,107,9,817.83,2024-12-08,pending
38252,444,5,10,547.25,2024-12-09,refunded
13743,984,177,9,1996.44,2026-01-22,cancelled
43834,582,76,9,908.19,2025-09-11,paid
27334,949,83,4,1813.76,2024-07-28,cancelled
6204,480,21,4,1127.74,2025-11-05,pending
29942,809,133,4,777.49,2024-07-03,pending
27919,630,110,5,186.48,2024-04-22,refunded
35191,680,41,6,366.82,2025-02-01,paid
9869,956,125,10,24.01,2025-01-12,pending
31671,713,62,8,1486.05,2025-03-25,refunded
13985,886,39,4,270.73,2026-03-18,refunded
29946,626,152,10,417.22,not-a-date,cancelled
32973,217,48,8,1907.43,2025-02-19,refunded
3694,763,21,9,,2026-03-27,cancelled
22094,697,172,8,1557.83,2024-12-22,pending
36262,998,181,2,1101.86,2024-11-26,refunded
27351,341,6,4,950.16,2025-01-11,paid
17867,546,157,5,1119.87,2025-01-16,refunded
12694,64,169,3,1909.11,2024-09-11,cancelled
20257,126,111,7,383.29,2025-01-09,cancelled
25541,370,154,9,790.13,2024-09-20,cancelled
2698,4,33,5,1785.57,2025-09-10,cancelled
38414,279,20,5,868.4,2024-09-04,paid
19706,13,117,6,599.87,2024-12-16,paid
35635,638,117,6,332.17,2025-08-27,refunded
43351,813,97,10,1014.26,2024-11-12,refunded
17994,215,63,9,1527.44,2026-01-12,refunded
19385,200,8,10,1424.08,2025-11-05,cancelled
49536,477,130,9,819.66,15/03/2024,paid
30331,223,18,2,1782.0,2025-11-13,paid
49662,556,21,8,1291.48,2025-01-26,paid
7994,989,112,3,1027.75,2024-05-02,cancelled
41677,782,25,8,388.7,2025-05-27,paid
18354,16,55,6,442.53,2025-02-08,cancelled
37049,160,96,5,354.82,2024-11-06,cancelled
14812,908,119,6,890.18,2025-06-22,paid
33772,830,166,5,265.82,2026-04-03,cancelled
8335,804,116,10,993.49,2024-10-09,pending
21951,939,63,5,394.37,2025-12-27,cancelled
26692,645,99,7,1903.89,2025-03-15,cancelled
14166,582,3,10,1054.17,2024-08-09,refunded
45988,738,110,6,846.53,2025-10-30,cancelled
23291,598,103,6,937.2,2024-12-03,pending
41844,807,29,8,1874.23,2025-10-30,refunded
7480,185,28,1,1100.77,2024-07-29,refunded
18484,417,59,4,1283.65,2024-09-07,refunded
28813,282,18,4,1473.19,2024-12-05,paid
14390,522,159,4,1607.72,2026-01-27,refunded
6248,491,74,4,1815.24,2024-09-05,refunded
183,336,42,4,240.02,2024-13-01,pending
25632,790,16,4,508.19,2026-02-04,pending
29109,362,186,6,1858.48,2025-05-03,cancelled
27863,5,56,8,1904.1,2024-07-24,paid
15435,577,161,2,523.51,2025-04-15,paid
17855,711,65,10,218.64,2024-10-21,refunded
43180,130,181,1,1642.44,2025-08-14,cancelled
17319,348,116,5,988.53,2025-10-14,refunded
40752,118,192,9,332.94,2025-04-21,pending
44086,120,81,4,867.65,2025-06-08,cancelled
23421,857,194,10,,2026-03-08,paid
3492,807,44,4,98.55,2026-02-08,pending
9304,638,152,5,623.8,2025-11-26,refunded
21978,551,91,3,1729.14,2024-09-24,pending
2517,348,39,5,11.46,2025-06-30,pending
3822,382,121,7,878.7,2025-03-23,cancelled
25742,391,91,1,1692.34,2025-08-28,paid
36368,38,157,8,1994.25,2025-07-30,refunded
14501,120,32,6,698.02,2025-09-06,cancelled
30598,172,193,7,1785.48,2025-01-13,refunded
25903,511,18,3,1418.76,2026-02-01,paid
10566,789,38,7,936.55,2024-11-25,pending
37101,930,144,4,132.37,2024-05-31,cancelled
37215,297,139,9,696.57,2025-12-14,refunded
8442,121,153,9,1705.69,2025-12-13,paid
8881,762,145,10,1840.96,2025-03-14,cancelled
23805,495,183,1,1209.13,2024-06-05,refunded
36369,703,150,8,1959.76,2025-09-13,pending
43890,438,183,1,750.27,2025-06-30,cancelled
5159,254,80,8,1483.54,2026-01-02,refunded
35432,313,92,1,549.73,2024-04-13,refunded
41396,309,165,1,1860.86,2025-09-14,pending
12714,728,18,6,150.28,2024-09-19,cancelled
44839,245,193,1,1999.56,2026-01-28,pending
15425,100,65,8,1390.46,2025-10-05,refunded
14982,764,54,7,1280.81,2024-05-30,cancelled
17984,399,38,8,1373.03,2026-02-03,refunded
3519,698,8,7,1006.97,2026-02-05,paid
4844,817,10,2,347.2,2026-02-21,refunded
6979,284,130,10,601.19,2025-10-14,refunded
33247,847,184,7,316.68,2024-05-16,refunded
40235,125,184,6,1703.83,2024-08-10,cancelled
42167,754,12,9,1027.3,2024-09-01,pending
29927,260,181,5,14.13,2025-03-06,cancelled
47448,156,23,7,91.34,2024-08-07,paid
15630,722,10,4,544.13,2024-10-24,pending
28740,838,49,9,1752.17,2025-06-03,cancelled
17294,74,2,4,1931.49,2025-02-22,refunded
5975,159,23,7,238.84,2025-03-01,refunded
10690,93,106,4,943.18,2024-09-08,pending
38204,219,141,1,1036.57,2024-07-29,refunded
7435,864,114,4,136.5,2025-02-18,refunded
12130,579,152,4,803.02,2025-03-10,refunded
3485,390,50,9,982.09,2025-04-28,paid
31848,605,183,5,697.12,2026-04-05,paid
9966,18,153,7,1156.42,2024-09-18,paid
38640,968,133,7,1065.57,2025-03-27,refunded
34447,125,23,10,186.42,2024-09-13,cancelled
1826,350,6,3,1882.48,2025-04-28,pending
46800,187,116,1,1814.67,2025-10-02,paid
39927,875,115,10,1013.76,2024-06-01,refunded
49414,510,196,6,356.81,2024-10-07,paid
48550,703,175,9,318.1,2024-10-19,paid
21748,800,194,8,1119.51,2025-07-25,paid
23733,284,145,5,1210.92,2025-03-08,refunded
33216,854,87,7,828.2,2024-07-06,pending
41371,882,122,2,329.87,2025-07-22,cancelled
23174,167,122,5,795.57,2025-09-05,paid
8452,257,73,6,1495.66,2024-04-26,paid
34973,8,85,10,32.35,2025-11-18,paid
16354,456,163,6,1536.37,2025-01-26,paid
13643,712,137,2,626.99,2025-02-21,cancelled
38993,21,18,10,1887.08,2025-11-07,cancelled
40748,410,163,8,1290.64,2024-08-14,pending
9083,721,150,1,1822.38,2024-13-01,paid
13871,903,53,5,1801.6,2025-01-05,paid
19899,518,52,3,669.76,2024-08-24,refunded
